timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718096565389,389,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,1183,199,5,5,http://192.168.196.143:3000/title_basics?title=C.S.A.:%20The%20Confederate%20States%20of%20America&page=1,389,0,0
1718096565738,173,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6012,177,5,5,http://192.168.196.143:3000/title_basics?title=Avengers:%20Age%20of%20Ultron&page=1,170,0,0
1718096565715,393,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,2567,167,5,5,http://192.168.196.143:3000/title_basics?title=Agni%20Natchathiram&page=1,393,0,0
1718096565891,304,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,5754,177,5,5,http://192.168.196.143:3000/title_basics?title=Avengers:%20Age%20of%20Ultron&page=1,302,0,0
1718096566297,208,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,7536,166,5,5,http://192.168.196.143:3000/title_basics?title=All%20or%20Nothing&page=1,206,0,0
1718096566135,415,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,4579,210,5,5,http://192.168.196.143:3000/title_basics?title=Star%20Wars:%20Episode%20V%20-%20The%20Empire%20Strikes%20Back&page=1,414,0,0
1718096566191,429,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5969,166,5,5,http://192.168.196.143:3000/title_basics?title=Mulholland%20Drive&page=1,428,0,0
1718096566607,303,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,6210,168,5,5,http://192.168.196.143:3000/title_basics?title=Now%20You%20See%20Me&page=1,302,0,0
1718096566503,424,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,5545,163,5,5,http://192.168.196.143:3000/title_basics?title=Boogie%20Nights&page=1,423,0,0
1718096566956,196,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6636,159,5,5,http://192.168.196.143:3000/title_basics?title=Red%20Dwarf&page=1,194,0,0
1718096566899,259,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,5411,158,5,5,http://192.168.196.143:3000/title_basics?title=The%20Chef&page=1,258,0,0
1718096567037,435,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5652,172,5,5,http://192.168.196.143:3000/title_basics?title=The%20Bourne%20Ultimatum&page=1,433,0,0
1718096567558,123,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,4335,152,5,5,http://192.168.196.143:3000/title_basics?title=Dune&page=1,121,0,0
1718096567309,435,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,2416,160,5,5,http://192.168.196.143:3000/title_basics?title=Four%20Lions&page=1,435,0,0
1718096567558,198,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6903,156,5,5,http://192.168.196.143:3000/title_basics?title=Whiplash&page=1,189,0,0
1718096567336,457,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,7649,214,5,5,http://192.168.196.143:3000/title_basics?title=Indiana%20Jones%20and%20the%20Kingdom%20of%20the%20Crystal%20Skull&page=1,457,0,0
1718096567888,189,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,7730,161,5,5,http://192.168.196.143:3000/title_basics?title=Tooth%20Fairy&page=1,188,0,0
1718096568161,151,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6978,154,5,5,http://192.168.196.143:3000/title_basics?title=Hustle&page=1,145,0,0
1718096568129,397,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,2356,193,5,5,"http://192.168.196.143:3000/title_basics?title=Lock,%20Stock%20and%20Two%20Smoking%20Barrels&page=1",397,0,0
1718096568094,447,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,3150,178,5,5,http://192.168.196.143:3000/title_basics?title=300:%20Rise%20of%20an%20Empire&page=1,447,0,0
1718096568216,457,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,3858,179,5,5,http://192.168.196.143:3000/title_basics?title=Ein%20Herz%20und%20eine%20Seele&page=1,457,0,0
1718096568471,429,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,6586,180,5,5,http://192.168.196.143:3000/title_basics?title=The%20Silence%20of%20the%20Lambs&page=1,428,0,0
1718096568941,171,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,7210,154,5,5,http://192.168.196.143:3000/title_basics?title=Traces&page=1,168,0,0
1718096568714,443,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6511,169,5,5,http://192.168.196.143:3000/title_basics?title=The%20Good%20Shepherd&page=1,442,0,0
1718096568914,438,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,5084,167,5,5,http://192.168.196.143:3000/title_basics?title=The%20Maze%20Runner&page=1,437,0,0
1718096569087,392,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,2563,169,5,5,http://192.168.196.143:3000/title_basics?title=Boyz%20n%20the%20Hood&page=1,392,0,0
1718096569330,243,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,7264,162,5,5,http://192.168.196.143:3000/title_basics?title=Side%20Effects&page=1,240,0,0
1718096569516,401,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,1778,180,5,5,http://192.168.196.143:3000/title_basics?title=The%20Sponge%20Who%20Could%20Fly&page=1,401,0,0
1718096569562,384,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,1162,176,5,5,http://192.168.196.143:3000/title_basics?title=Tammy%20and%20the%20Bachelor&page=1,384,0,0
1718096569874,125,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,5194,153,5,5,http://192.168.196.143:3000/title_basics?title=Creed&page=1,124,0,0
1718096569766,425,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,4861,166,5,5,http://192.168.196.143:3000/title_basics?title=Grumpy%20Old%20Men&page=1,424,0,0
1718096569982,394,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,2164,197,5,5,http://192.168.196.143:3000/title_basics?title=The%20Santa%20Clause%203:%20The%20Escape%20Clause&page=1,394,0,0
1718096570591,136,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,4979,156,5,5,http://192.168.196.143:3000/title_basics?title=Vacation&page=1,136,0,0
1718096570327,454,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6303,156,5,5,http://192.168.196.143:3000/title_basics?title=Cars%203&page=1,452,0,0
1718096570401,456,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,2666,182,5,5,http://192.168.196.143:3000/title_basics?title=The%20Exorcism%20of%20Emily%20Rose&page=1,456,0,0
1718096570358,545,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,5988,164,5,5,http://192.168.196.143:3000/title_basics?title=Reservoir%20Dogs&page=1,542,0,0
1718096570761,395,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,2371,175,5,5,http://192.168.196.143:3000/title_basics?title=Letters%20from%20Iwo%20Jima&page=1,395,0,0
1718096571139,109,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,4126,184,5,5,http://192.168.196.143:3000/title_basics?title=Law%20&%20Order:%20Criminal%20Intent&page=1,109,0,0
1718096571172,406,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,1202,196,5,5,http://192.168.196.143:3000/title_basics?title=Sentenced%20to%20Boil!%20Oden's%20Deadly%20Hour!&page=1,406,0,0
1718096571257,407,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,1763,170,5,5,http://192.168.196.143:3000/title_basics?title=Please%20Remain%20Calm&page=1,407,0,0
1718096571544,267,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,6753,161,5,5,http://192.168.196.143:3000/title_basics?title=Civilizations&page=1,261,0,0
1718096571320,495,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6626,170,5,5,http://192.168.196.143:3000/title_basics?title=The%20Heartbreak%20Kid&page=1,492,0,0
1718096571646,449,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,6368,158,5,5,http://192.168.196.143:3000/title_basics?title=12th%20Man&page=1,448,0,0
1718096571987,125,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5249,153,5,5,http://192.168.196.143:3000/title_basics?title=Chaos&page=1,124,0,0
1718096572068,449,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6864,167,5,5,http://192.168.196.143:3000/title_basics?title=Please%20Stand%20By&page=1,448,0,0
1718096572221,396,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,1342,177,5,5,http://192.168.196.143:3000/title_basics?title=Tina%20Tailor%20Soldier%20Spy&page=1,396,0,0
1718096572210,427,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,1163,174,5,5,http://192.168.196.143:3000/title_basics?title=Johnny%20in%20the%20Clouds&page=1,427,0,0
1718096572508,134,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,7134,152,5,5,http://192.168.196.143:3000/title_basics?title=Coco&page=1,131,0,0
1718096572529,446,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,7169,152,5,5,http://192.168.196.143:3000/title_basics?title=Skam&page=1,445,0,0
1718096573040,253,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5911,156,5,5,http://192.168.196.143:3000/title_basics?title=Sideways&page=1,250,0,0
1718096572899,472,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,5623,162,5,5,http://192.168.196.143:3000/title_basics?title=The%20Sopranos&page=1,471,0,0
1718096573021,470,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,4916,164,5,5,http://192.168.196.143:3000/title_basics?title=Shutter%20Island&page=1,469,0,0
1718096573385,272,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6316,160,6,6,http://192.168.196.143:3000/title_basics?title=First%20Kill&page=1,270,0,0
1718096573046,635,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,1195,199,6,6,http://192.168.196.143:3000/title_basics?title=Department%20Q:%20The%20Keeper%20of%20Lost%20Causes&page=1,635,0,0
1718096573762,269,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6430,171,6,6,http://192.168.196.143:3000/title_basics?title=The%20Incredible%20Hulk&page=1,268,0,0
1718096573681,428,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5933,165,6,6,http://192.168.196.143:3000/title_basics?title=Touch%20of%20Evil&page=1,427,0,0
1718096574086,125,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,4384,159,6,6,http://192.168.196.143:3000/title_basics?title=The%20Flash&page=1,124,0,0
1718096573911,464,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,4566,170,6,6,http://192.168.196.143:3000/title_basics?title=Meet%20the%20Robinsons&page=1,463,0,0
1718096574063,436,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,8633,168,6,6,http://192.168.196.143:3000/title_basics?title=The%20Green%20Hornet&page=1,434,0,0
1718096574446,227,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6299,177,6,6,http://192.168.196.143:3000/title_basics?title=Avengers:%20Age%20of%20Ultron&page=1,226,0,0
1718096574507,173,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,6783,177,6,6,http://192.168.196.143:3000/title_basics?title=Avengers:%20Age%20of%20Ultron&page=1,171,0,0
1718096574043,640,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,5686,167,6,6,http://192.168.196.143:3000/title_basics?title=The%20Hurt%20Locker&page=1,638,0,43
1718096574625,394,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,2610,175,6,6,http://192.168.196.143:3000/title_basics?title=Rab%20Ne%20Bana%20Di%20Jodi&page=1,394,0,0
1718096574770,454,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6683,162,6,6,http://192.168.196.143:3000/title_basics?title=Future%20World&page=1,452,0,0
1718096575066,215,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,5462,153,6,6,http://192.168.196.143:3000/title_basics?title=X-Men&page=1,205,0,0
1718096574904,437,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,1183,199,6,6,http://192.168.196.143:3000/title_basics?title=C.S.A.:%20The%20Confederate%20States%20of%20America&page=1,437,0,0
1718096575104,268,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6781,166,6,6,http://192.168.196.143:3000/title_basics?title=All%20or%20Nothing&page=1,266,0,0
1718096575086,328,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,6855,168,6,6,http://192.168.196.143:3000/title_basics?title=Now%20You%20See%20Me&page=1,327,0,0
1718096575413,159,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,6696,165,6,6,http://192.168.196.143:3000/title_basics?title=Sleeping%20Beauty&page=1,158,0,0
1718096575671,418,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,6406,156,6,6,http://192.168.196.143:3000/title_basics?title=Snowfall&page=1,416,0,0
1718096575621,491,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6986,162,6,6,http://192.168.196.143:3000/title_basics?title=The%20Platform&page=1,489,0,0
1718096575779,353,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,9102,158,6,6,http://192.168.196.143:3000/title_basics?title=The%20Chef&page=1,349,0,0
1718096575738,553,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5716,166,6,6,http://192.168.196.143:3000/title_basics?title=Mulholland%20Drive&page=1,552,0,0
1718096575987,444,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,2568,167,6,6,http://192.168.196.143:3000/title_basics?title=Agni%20Natchathiram&page=1,444,0,0
1718096576535,279,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,7300,156,6,6,http://192.168.196.143:3000/title_basics?title=Whiplash&page=1,278,0,0
1718096576482,470,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,4579,210,6,6,http://192.168.196.143:3000/title_basics?title=Star%20Wars:%20Episode%20V%20-%20The%20Empire%20Strikes%20Back&page=1,469,0,0
1718096576515,516,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6847,162,6,6,http://192.168.196.143:3000/title_basics?title=The%20Congress&page=1,514,0,0
1718096575824,1222,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,2418,160,6,6,http://192.168.196.143:3000/title_basics?title=Four%20Lions&page=1,1222,0,0
1718096576693,495,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5406,172,6,6,http://192.168.196.143:3000/title_basics?title=The%20Bourne%20Ultimatum&page=1,494,0,0
1718096577211,136,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6669,154,6,6,http://192.168.196.143:3000/title_basics?title=Hustle&page=1,131,0,0
1718096576820,639,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,5597,163,6,6,http://192.168.196.143:3000/title_basics?title=Boogie%20Nights&page=1,638,0,0
1718096577362,258,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,7502,159,6,6,http://192.168.196.143:3000/title_basics?title=Red%20Dwarf&page=1,253,0,0
1718096577614,222,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6647,161,6,6,http://192.168.196.143:3000/title_basics?title=Tooth%20Fairy&page=1,221,0,0
1718096577436,411,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,1996,161,6,6,http://192.168.196.143:3000/title_basics?title=Elizabethtown&page=1,411,0,0
1718096577442,423,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,2355,193,6,6,"http://192.168.196.143:3000/title_basics?title=Lock,%20Stock%20and%20Two%20Smoking%20Barrels&page=1",423,0,0
1718096578029,148,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,4484,152,6,6,http://192.168.196.143:3000/title_basics?title=Dune&page=1,147,0,0
1718096577746,472,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6827,169,6,6,http://192.168.196.143:3000/title_basics?title=The%20Good%20Shepherd&page=1,470,0,0
1718096577872,430,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,7649,214,6,6,http://192.168.196.143:3000/title_basics?title=Indiana%20Jones%20and%20the%20Kingdom%20of%20the%20Crystal%20Skull&page=1,428,0,0
1718096578236,426,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,3885,196,6,6,http://192.168.196.143:3000/title_basics?title=Star%20Wars:%20Episode%20IV%20-%20A%20New%20Hope&page=1,426,0,0
1718096578236,524,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6846,180,6,6,http://192.168.196.143:3000/title_basics?title=The%20Silence%20of%20the%20Lambs&page=1,521,0,0
1718096578262,512,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5271,167,6,6,http://192.168.196.143:3000/title_basics?title=The%20Maze%20Runner&page=1,511,0,0
1718096578578,447,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,3150,178,6,6,http://192.168.196.143:3000/title_basics?title=300:%20Rise%20of%20an%20Empire&page=1,445,0,0
